Date,Open,High,Low,Close,Volume
2026-02-03 00:00:00+05:30,28125.849609375,28275.19921875,27546.94921875,27674.05078125,2466900
2026-02-04 00:00:00+05:30,27737.55078125,27875.05078125,27587.599609375,27802.55078125,1594200
2026-02-05 00:00:00+05:30,27812.599609375,27814.849609375,27608.599609375,27689.349609375,1478000
2026-02-06 00:00:00+05:30,27658.150390625,27822.599609375,27531.349609375,27807.099609375,1276300
2026-02-09 00:00:00+05:30,28120.599609375,28162.80078125,28008.849609375,28154.05078125,1861000
2026-02-10 00:00:00+05:30,28238.150390625,28263.94921875,28140.5,28186.25,1571700
2026-02-11 00:00:00+05:30,28226.650390625,28287.05078125,28146.19921875,28276.94921875,1203400
2026-02-12 00:00:00+05:30,28263.80078125,28413.849609375,28231.94921875,28385.19921875,1586500
2026-02-13 00:00:00+05:30,28261.75,28335.849609375,28085.5,28126.349609375,1812000
2026-02-16 00:00:00+05:30,27955.650390625,28327.349609375,27907.150390625,28306.25,1133400
2026-02-17 00:00:00+05:30,28246.5,28307.25,28098.5,28287.400390625,1012100
2026-02-18 00:00:00+05:30,28331.650390625,28483.349609375,28285.0,28463.25,890300
2026-02-19 00:00:00+05:30,28519.80078125,28519.80078125,27992.19921875,28069.5,982900
2026-02-20 00:00:00+05:30,28012.849609375,28299.349609375,27999.25,28210.599609375,960600
2026-02-23 00:00:00+05:30,28360.0,28562.5,28329.400390625,28455.0,1082000
2026-02-24 00:00:00+05:30,28494.599609375,28494.599609375,28208.650390625,28295.099609375,1380600
2026-02-25 00:00:00+05:30,28374.05078125,28458.75,28236.0,28339.650390625,1175600
2026-02-26 00:00:00+05:30,28404.400390625,28408.150390625,28173.94921875,28309.849609375,1545400
2026-02-27 00:00:00+05:30,28204.349609375,28233.80078125,27825.900390625,27869.75,1489500
2026-03-02 00:00:00+05:30,27353.099609375,27710.44921875,27298.0,27564.099609375,1534500
2026-03-04 00:00:00+05:30,26948.5,27169.94921875,26868.80078125,27020.44921875,1725500
2026-03-05 00:00:00+05:30,27182.30078125,27337.5,26920.55078125,27235.80078125,1620300
2026-03-06 00:00:00+05:30,27074.150390625,27146.150390625,26609.150390625,26652.44921875,1617800
2026-03-09 00:00:00+05:30,25882.44921875,26070.75,25557.900390625,26039.30078125,1820300
2026-03-10 00:00:00+05:30,26324.55078125,26615.0,26226.30078125,26535.19921875,1966100
2026-03-11 00:00:00+05:30,26447.0,26538.5,25869.349609375,25920.80078125,1631800
2026-03-12 00:00:00+05:30,25593.900390625,25925.75,25512.25,25663.19921875,1932100
2026-03-13 00:00:00+05:30,25442.5,25505.099609375,25094.900390625,25138.650390625,1771700
2026-03-16 00:00:00+05:30,25113.349609375,25645.69921875,24946.05078125,25515.25,1956700
2026-03-17 00:00:00+05:30,25624.150390625,25795.349609375,25426.19921875,25724.650390625,1581500
2026-03-18 00:00:00+05:30,25774.55078125,26012.349609375,25615.400390625,25927.349609375,1469200
2026-03-19 00:00:00+05:30,25148.69921875,25376.099609375,24853.650390625,24951.80078125,2943100
2026-03-20 00:00:00+05:30,24997.150390625,25219.400390625,24721.25,24781.150390625,2648600
2026-03-23 00:00:00+05:30,24400.94921875,24427.94921875,23895.69921875,23959.19921875,2242900
2026-03-24 00:00:00+05:30,24388.099609375,24614.099609375,24102.75,24482.19921875,2313500
2026-03-25 00:00:00+05:30,24690.900390625,25213.400390625,24689.19921875,25056.349609375,2275600
2026-03-27 00:00:00+05:30,24856.150390625,24888.349609375,24335.900390625,24373.19921875,2447400
2026-03-30 00:00:00+05:30,24012.400390625,24057.80078125,23450.849609375,23521.80078125,3217300
2026-04-01 00:00:00+05:30,24129.19921875,24275.150390625,23941.94921875,23981.80078125,2444800
2026-04-02 00:00:00+05:30,23608.44921875,24123.349609375,23373.94921875,24041.55078125,1953300
2026-04-06 00:00:00+05:30,24101.75,24647.25,23867.75,24603.099609375,1727900
2026-04-07 00:00:00+05:30,24457.0,24709.55078125,24307.19921875,24685.55078125,1856200
2026-04-08 00:00:00+05:30,25688.650390625,26094.30078125,25623.900390625,26053.05078125,2717300
2026-04-09 00:00:00+05:30,25916.19921875,25966.55078125,25556.150390625,25685.849609375,1930800
2026-04-10 00:00:00+05:30,25898.599609375,26242.80078125,25884.150390625,26213.900390625,1704800
2026-04-13 00:00:00+05:30,25645.349609375,26135.44921875,25525.05078125,26047.5,2042700
2026-04-15 00:00:00+05:30,26404.900390625,26592.599609375,26376.349609375,26445.0,1784300
2026-04-16 00:00:00+05:30,26607.05078125,26719.400390625,26304.05078125,26343.55078125,2303800
2026-04-17 00:00:00+05:30,26309.05078125,26552.19921875,26200.400390625,26521.25,1952000
2026-04-20 00:00:00+05:30,26561.19921875,26706.599609375,26380.94921875,26537.099609375,2084200
2026-04-21 00:00:00+05:30,26624.80078125,26883.19921875,26569.69921875,26850.75,2017600
2026-04-22 00:00:00+05:30,26763.099609375,26855.349609375,26592.05078125,26625.25,1465800
2026-04-23 00:00:00+05:30,26400.349609375,26509.94921875,26221.05078125,26247.19921875,2241000
2026-04-24 00:00:00+05:30,26177.25,26318.349609375,25998.5,26141.75,1540600
2026-04-27 00:00:00+05:30,26160.650390625,26216.55078125,26042.80078125,26164.650390625,1464700
2026-04-28 00:00:00+05:30,26056.19921875,26255.55078125,25887.30078125,25937.5,1643400
2026-04-29 00:00:00+05:30,26007.19921875,26158.75,25846.75,25913.94921875,1415900
2026-04-30 00:00:00+05:30,25717.599609375,25767.400390625,25491.44921875,25657.349609375,2175200
2026-05-04 00:00:00+05:30,25664.75,26022.900390625,25659.650390625,25814.400390625,2010600
2026-05-05 00:00:00+05:30,25712.75,25817.849609375,25568.849609375,25716.900390625,1624800
